Autor,Ort,Publikationstitel,Konferenzjahr,Referenzautor + Referenztitel,Referenzjahr,communityflag,memberreference,memberauthor,invalidflag
Erwin Aitenbichler,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Koning, M., Sun, C., Sinnema, M., Avgeriou, P. VxBPEL: Supporting Variability for Web Services in BPEL",2009,0,0,1,0
Stephan Borgert,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Koning, M., Sun, C., Sinnema, M., Avgeriou, P. VxBPEL: Supporting Variability for Web Services in BPEL",2009,0,0,1,0
Erwin Aitenbichler,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Huangfu, X., Shu, Z., Chen, H., Luo, X. Research on Dynamic Service Composition Based on Object Petri Net for the Networked Information System",1075,0,0,1,1
Stephan Borgert,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Huangfu, X., Shu, Z., Chen, H., Luo, X. Research on Dynamic Service Composition Based on Object Petri Net for the Networked Information System",1075,0,0,1,1
Erwin Aitenbichler,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Wu, Z., Deng, S., Li, Y., Wu, J. Computing Compatibility in Dynamic Service Composition",2008,0,0,1,0
Stephan Borgert,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Wu, Z., Deng, S., Li, Y., Wu, J. Computing Compatibility in Dynamic Service Composition",2008,0,0,1,0
Erwin Aitenbichler,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Bordeaux, L., Salaun, S., Berardi, D., Mecella, M. When are Two Web Services Compatible",2004,0,0,1,0
Stephan Borgert,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Bordeaux, L., Salaun, S., Berardi, D., Mecella, M. When are Two Web Services Compatible",2004,0,0,1,0
Erwin Aitenbichler,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Lapadula, A., Pugliese, R., Tiezzi, F. A Calculus for Orchestration of Web Services",2007,0,0,1,0
Stephan Borgert,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Lapadula, A., Pugliese, R., Tiezzi, F. A Calculus for Orchestration of Web Services",2007,0,0,1,0
Erwin Aitenbichler,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Guidi, C., Lucchi, R., Gorrieri, R., Busi, N., Zavattaro, G. SOCK: A Calculus for Service Oriented Computing",2006,0,0,1,0
Stephan Borgert,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Guidi, C., Lucchi, R., Gorrieri, R., Busi, N., Zavattaro, G. SOCK: A Calculus for Service Oriented Computing",2006,0,0,1,0
Erwin Aitenbichler,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Agarwal, S., Rudolph, S., Abecker, A. Semantic Description of Distributed Business Processes",2008,0,0,1,0
Stephan Borgert,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Agarwal, S., Rudolph, S., Abecker, A. Semantic Description of Distributed Business Processes",2008,0,0,1,0
Erwin Aitenbichler,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Markovic, I., Pereira, A.C., Stojanovic, N. A Framework for Querying in Business Process Modelling",1703,0,0,1,1
Stephan Borgert,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Markovic, I., Pereira, A.C., Stojanovic, N. A Framework for Querying in Business Process Modelling",1703,0,0,1,1
Erwin Aitenbichler,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Canfora, G., Penta, M.D., Lombardi, P., Villani, M.L. Dynamic Composition of Web Applications in Human-Centered Processes",2009,0,0,1,0
Stephan Borgert,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Canfora, G., Penta, M.D., Lombardi, P., Villani, M.L. Dynamic Composition of Web Applications in Human-Centered Processes",2009,0,0,1,0
Erwin Aitenbichler,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Schall, D., Truong, H.L., Dustdar, S. Unifying Human and Software Services in Web-Scale Collaborations",2008,0,0,1,0
Stephan Borgert,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Schall, D., Truong, H.L., Dustdar, S. Unifying Human and Software Services in Web-Scale Collaborations",2008,0,0,1,0
Erwin Aitenbichler,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Soriano, J., Lizcano, D., Hierro, J.J., Reyes, M., Schroth, C., Janner, T. Enhancing User-Service Interaction through a Global User-Centric Approach to SOA",2008,0,0,1,0
Stephan Borgert,Technische Universität Darmstadt Darmstadt,Application of Subject-Oriented Modeling in Automatic Service Composition,2009,"Soriano, J., Lizcano, D., Hierro, J.J., Reyes, M., Schroth, C., Janner, T. Enhancing User-Service Interaction through a Global User-Centric Approach to SOA",2008,0,0,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Silver, B. BPMS Watch: Make Way for BPM 2",2006,0,0,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Roychowdhury, P., Dasgupta, D. Take Advantage of Web 2",2010,0,0,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Kurz, M. BPM 2",2009,0,1,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Reisig, W. Petrinetze, Eine Einführung",1990,0,0,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Hoare, A. Communicating Sequential Processes",1978,0,0,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Hoare, A. Communicating Sequential Processes",1985,0,0,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Milner, R. Communication and Concurrence",1989,0,0,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Milner, R. Communicating and Mobile Systems: The Pi-Calculus",1999,0,0,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Fischermanns, G. Praxishandbuch Prozessmanagement, Götz Schmidt, Gießen ",2006,0,0,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Spark Charts ESL Grammar, A Barnes and Nobles Publication ",2004,0,0,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"University of Ottawa, Subject and Predicate, <span class=""ExternalRef""><a target=""_blank"" rel=""noopener"" href=""http /www",2010,0,0,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Hansen, P.B. (ed.) The Origin of Concurrent Programming",2002,0,0,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Fleischmann, A. Distributed Systems – Software Design and Implementation",1994,1,1,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Scheer, A.W. ARIS – Vom Geschäftsprozess zum Anwendungssystem",2002,0,0,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Wikipedia, <span class=""ExternalRef""><a target=""_blank"" rel=""noopener"" href=""http /en",2010,0,0,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Detel, W. Grundkurs Philosophie, Band 1 Logik, Reclam, Stuttgart ",2007,0,0,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Wikipedia, <span class=""ExternalRef""><a target=""_blank"" rel=""noopener"" href=""http /en",2010,0,0,1,0
Albert Fleischmann,JCOM1 Rohrbach,What Is S-BPM?,2009,"Chao, T., et al. Artifact Based Transformation of IBM Global Financing",2009,0,0,1,0
Anton Kramm,Valial Solution GmbH Ilmsmünster,"Case Study: The Process Portal – Process-as-a-Service Central Platform for Work-, Information- and Knowledge Processes in the Company",2009,"Chakraborthy, D. Extending the reach of business processes",2004,0,0,1,0
Anton Kramm,Valial Solution GmbH Ilmsmünster,"Case Study: The Process Portal – Process-as-a-Service Central Platform for Work-, Information- and Knowledge Processes in the Company",2009,"Fleischmann, A. What is S-BPM? In: Buchwald, H",2010,1,1,1,0
Anton Kramm,Valial Solution GmbH Ilmsmünster,"Case Study: The Process Portal – Process-as-a-Service Central Platform for Work-, Information- and Knowledge Processes in the Company",2009,"Heackel, S.S. Adaptive enterprise: Creating and leading sense-AND-respond organizations",1999,0,0,1,0
Anton Kramm,Valial Solution GmbH Ilmsmünster,"Case Study: The Process Portal – Process-as-a-Service Central Platform for Work-, Information- and Knowledge Processes in the Company",2009,"Havey, M. Essential Business Process Modeling",2005,0,0,1,0
Anton Kramm,Valial Solution GmbH Ilmsmünster,"Case Study: The Process Portal – Process-as-a-Service Central Platform for Work-, Information- and Knowledge Processes in the Company",2009,"Laudon, K.-C., Laudon, J.P. Essentials of management information systems: Managing the digital firm, 6th edn",2005,0,0,1,0
Anton Kramm,Valial Solution GmbH Ilmsmünster,"Case Study: The Process Portal – Process-as-a-Service Central Platform for Work-, Information- and Knowledge Processes in the Company",2009,"Lewis, M., Young, B., Mathiassen, L., Rai, A., Welke, R. Business process innovation based on stakeholder perceptions",2007,0,0,1,0
Anton Kramm,Valial Solution GmbH Ilmsmünster,"Case Study: The Process Portal – Process-as-a-Service Central Platform for Work-, Information- and Knowledge Processes in the Company",2009,"Rouse, W.B. (ed.) Enterprise transformation: Understanding and enabling fundamental change",2006,0,0,1,0
Anton Kramm,Valial Solution GmbH Ilmsmünster,"Case Study: The Process Portal – Process-as-a-Service Central Platform for Work-, Information- and Knowledge Processes in the Company",2009,S-Cube Consortium Survey on Business Process Management ,2008,0,0,1,0
Anton Kramm,Valial Solution GmbH Ilmsmünster,"Case Study: The Process Portal – Process-as-a-Service Central Platform for Work-, Information- and Knowledge Processes in the Company",2009,"Spurway, K. The State of BPM: Perspective of an Industry Insider",2010,0,0,1,0
Anton Kramm,Valial Solution GmbH Ilmsmünster,"Case Study: The Process Portal – Process-as-a-Service Central Platform for Work-, Information- and Knowledge Processes in the Company",2009,"Scheer, A.-W. ARIS - Modellierungsmethoden, Metamodelle, Anwendungen, 4th edn",2001,0,0,1,0
Anton Kramm,Valial Solution GmbH Ilmsmünster,"Case Study: The Process Portal – Process-as-a-Service Central Platform for Work-, Information- and Knowledge Processes in the Company",2009,"Stephenson, S.V., Sage, A. Architecting for enterprise resource planning",2007,0,0,1,0
Gabriele Konjack,Vice President Order Processing & Accounting Finanz Informatik Technologie Service,Case Study: AST Order Control Processing,2009,no Author no Title,no Date,0,0,0,1
Hagen Buchwald,Institute AIFB Karlsruhe Institute of Technology (KIT),Potential Building Blocks of S-BPM,2009,"Fleischmann, A. Distributed Systems",1994,1,1,0,0
Hagen Buchwald,Institute AIFB Karlsruhe Institute of Technology (KIT),Potential Building Blocks of S-BPM,2009,"Graef, N., Tölle, N. Evaluation, Mapping and qualitative Reduction of Workflow Pattern ",2009,0,0,0,0
Hagen Buchwald,Institute AIFB Karlsruhe Institute of Technology (KIT),Potential Building Blocks of S-BPM,2009,"Russell, N., ter Hofstede, A.H.M., van der Aalst, W.M.P., Mulyar, N. Workflow Control-Flow Patterns: A Revised View, BPM Center Report-06-022, BPMcenter",2006,0,0,0,0
Hagen Buchwald,Institute AIFB Karlsruhe Institute of Technology (KIT),Potential Building Blocks of S-BPM,2009,"Meyer, B. Object-Oriented Software Construction",1986,0,0,0,0
Hagen Buchwald,Institute AIFB Karlsruhe Institute of Technology (KIT),Potential Building Blocks of S-BPM,2009,"Börger, E., Stärk, R. Abstract State Machines – A Method for High Level System Design and Analysis",2003,0,0,0,0
Christian Stary,Business Informatics – Communications Engineering JKU,"Quo Vadis, S-BPM? The First World-Café on S-BPM Developments",2009,"Chakraborthy, D. Extending the reach of business processes",2004,0,0,1,0
Christian Stary,Business Informatics – Communications Engineering JKU,"Quo Vadis, S-BPM? The First World-Café on S-BPM Developments",2009,"Fleischmann, A. What is S-BPM? In: Buchwald, H",2010,1,1,1,0
Christian Stary,Business Informatics – Communications Engineering JKU,"Quo Vadis, S-BPM? The First World-Café on S-BPM Developments",2009,"Heackel, S.S. Adaptive enterprise: Creating and leading sense-AND-respond organizations",1999,0,0,1,0
Christian Stary,Business Informatics – Communications Engineering JKU,"Quo Vadis, S-BPM? The First World-Café on S-BPM Developments",2009,"Havey, M. Essential Business Process Modeling",2005,0,0,1,0
Christian Stary,Business Informatics – Communications Engineering JKU,"Quo Vadis, S-BPM? The First World-Café on S-BPM Developments",2009,"Laudon, K.-C., Laudon, J.P. Essentials of management information systems: Managing the digital firm, 6th edn",2005,0,0,1,0
Christian Stary,Business Informatics – Communications Engineering JKU,"Quo Vadis, S-BPM? The First World-Café on S-BPM Developments",2009,"Lewis, M., Young, B., Mathiassen, L., Rai, A., Welke, R. Business process innovation based on stakeholder perceptions",2007,0,0,1,0
