Autor,Ort,Publikationstitel,Konferenzjahr,Referenzautor + Referenztitel,Referenzjahr,communityflag,memberreference,memberauthor,invalidflag
Marc Schaffroth,University of Applied Sciences Bern - Competence Center Public Management & E-Government Bern 22,BPM and BPMN as Integrating Concepts in eGovernment - The Swiss eGovernment BPM Ecosystem,2010,"Walser, K., Schaffroth, B.L. Verwaltungsprozessmanagement unter Ver-wendung des eCH-0096 BPM Starter Kits",2010,1,0,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Schmidt, W., Fleischmann, A., Gilbert, O. Subjektorientiertes Geschftsprozessmanagement Praxis der Wirtschaftsinformatik ",2009,1,1,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Schmidt, W., Fleischmann, A., Gilbert, O. Subjektorientiertes Geschftsprozessmanagement Praxis der Wirtschaftsinformatik ",2009,1,1,0,0
Alexander Sellner,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Hepp, M., Leymann, F., Domingue, J., Wahler, A., Wahler, F.D. Semantic Business Process Management: A Vision Towards Using Semantic Web Services for Business Process Management ",2005,1,0,0,0
Erwin Zinser,FH JOANNEUM – University of Applied Sciences Graz,Establishing Conceptual and Functional Links between S-BPM and Business Rules,2010,"Hepp, M., Leymann, F., Domingue, J., Wahler, A., Wahler, F.D. Semantic Business Process Management: A Vision Towards Using Semantic Web Services for Business Process Management ",2005,1,0,0,0
Jörg Rodenhagen,Acando GmbH Hamburg and Metasonic AG Pfaffenhofen,Using Multi-subjects for Process Synchronization on Different Abstraction Levels,2010,"Hepp, M., Leymann, F., Domingue, J., Wahler, A., Wahler, F.D. Semantic Business Process Management: A Vision Towards Using Semantic Web Services for Business Process Management ",2005,1,0,1,0
Florian Strecker,Acando GmbH Hamburg and Metasonic AG Pfaffenhofen,Using Multi-subjects for Process Synchronization on Different Abstraction Levels,2010,"Hepp, M., Leymann, F., Domingue, J., Wahler, A., Wahler, F.D. Semantic Business Process Management: A Vision Towards Using Semantic Web Services for Business Process Management ",2005,1,0,1,0
Jörg Rodenhagen,Acando GmbH Hamburg and Metasonic AG Pfaffenhofen,Using Multi-subjects for Process Synchronization on Different Abstraction Levels,2010,"Rodenhagen, J. Ereignisgesteuerte Prozessketten ",2002,1,0,1,0
Florian Strecker,Acando GmbH Hamburg and Metasonic AG Pfaffenhofen,Using Multi-subjects for Process Synchronization on Different Abstraction Levels,2010,"Rodenhagen, J. Ereignisgesteuerte Prozessketten ",2002,1,0,1,0
Jörg Rodenhagen,Acando GmbH Hamburg and Metasonic AG Pfaffenhofen,Using Multi-subjects for Process Synchronization on Different Abstraction Levels,2010,"Fleischmann, A. Distributed Systems: Software design and Implementation",1994,1,1,1,0
Florian Strecker,Acando GmbH Hamburg and Metasonic AG Pfaffenhofen,Using Multi-subjects for Process Synchronization on Different Abstraction Levels,2010,"Fleischmann, A. Distributed Systems: Software design and Implementation",1994,1,1,1,0
Stephan H. Sneed,Metasonic AG Pfaffenhofen,Exporting Natural Language: Generating NL Sentences Out of S-BPM Process Models,2010,"Fleischmann, A. What is S-BPM? In: Buchwald, H",2010,1,1,0,0
Yuliya Stavenko,National Research University Higher School of Economic Moscow,A Study of the Subject-Oriented Approach for Automation and Process Modeling of a Service Company,2010,"Gromoff, A.I., Chebotarev, V.G. Evolution of the approaches to business process management",2010,1,0,0,0
Alexander Gromoff,National Research University Higher School of Economic Moscow,A Study of the Subject-Oriented Approach for Automation and Process Modeling of a Service Company,2010,"Gromoff, A.I., Chebotarev, V.G. Evolution of the approaches to business process management",2010,1,0,0,0
Yuliya Stavenko,National Research University Higher School of Economic Moscow,A Study of the Subject-Oriented Approach for Automation and Process Modeling of a Service Company,2010,"Fleischmann, A., Lippe, S., Meyer, N., Stary, C. Coherent Task Modeling and Execution Based on Subject-Oriented Representations",2009,1,1,0,0
Alexander Gromoff,National Research University Higher School of Economic Moscow,A Study of the Subject-Oriented Approach for Automation and Process Modeling of a Service Company,2010,"Fleischmann, A., Lippe, S., Meyer, N., Stary, C. Coherent Task Modeling and Execution Based on Subject-Oriented Representations",2009,1,1,0,0
Christian Stary,"Department of Business Information Systems - Communications Engineering, Competence Center Knowledge Management Kepler University Linz",Evidence-Based (S-)BPM Education,2011,"Buchwald, H., Fleischmann, A., Seese, D., Stary, C. (eds.) S-BPM ONE– Setting the Stage for Subject-Oriented Business Process Management 2009",2010,1,1,1,0
Christian Stary,"Department of Business Information Systems - Communications Engineering, Competence Center Knowledge Management Kepler University Linz",Evidence-Based (S-)BPM Education,2011,"Fleischmann, A., Stary, C. Whom to Talk to? A Stakeholder Perspective on Business Process Development",2011,1,1,1,0
Christian Stary,"Department of Business Information Systems - Communications Engineering, Competence Center Knowledge Management Kepler University Linz",Evidence-Based (S-)BPM Education,2011,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S., Börger, E. Subjektorientiertes Prozessmanagement",2011,1,1,1,0
Christian Stary,"Department of Business Information Systems - Communications Engineering, Competence Center Knowledge Management Kepler University Linz",Evidence-Based (S-)BPM Education,2011,"Neubauer, M., Oppl, S., Stary, C. Towards Intuitive Modeling of Business Processes: Prospects for Flow- and Natural-Language Orientation",2009,1,1,1,0
Christian Stary,"Department of Business Information Systems - Communications Engineering, Competence Center Knowledge Management Kepler University Linz",Evidence-Based (S-)BPM Education,2011,"Schmidt, W., Stary, C. Establishing an Informed S-BPM Community",2010,1,1,1,0
Christian Stary,"Department of Business Information Systems - Communications Engineering, Competence Center Knowledge Management Kepler University Linz",Evidence-Based (S-)BPM Education,2011,"Stary, C. Quo Vadis S-BPM? The First World Café on S-BPM Developments",2010,1,1,1,0
Stefan Oppl,Department of Business Information Systems – Communications Engineering Kepler University Linz,Subject-Oriented Elicitation of Distributed Business Process Knowledge,2011,"Oppl, S., Stary, C. Tabletop concept mapping",2009,1,1,1,0
Johannes Kröckel,Institute of Information Systems University of Erlangen-Nuremberg and Department of Computer Science and Information Systems University of Jyväskylä,BPM@KMU – Designing e-Learning for the Introduction of BPM in Small- and Medium-Sized Enterprises,2011,"Hilgarth, B. E-Learning Success in Action! From Case Study Research to the creation of the Cybernetic e-Learning Management Model",2011,1,0,0,0
Bernd Hilgarth,Institute of Information Systems University of Erlangen-Nuremberg and Department of Computer Science and Information Systems University of Jyväskylä,BPM@KMU – Designing e-Learning for the Introduction of BPM in Small- and Medium-Sized Enterprises,2011,"Hilgarth, B. E-Learning Success in Action! From Case Study Research to the creation of the Cybernetic e-Learning Management Model",2011,1,0,0,0
Johannes Kröckel,Institute of Information Systems University of Erlangen-Nuremberg and Department of Computer Science and Information Systems University of Jyväskylä,BPM@KMU – Designing e-Learning for the Introduction of BPM in Small- and Medium-Sized Enterprises,2011,"Hilgarth, B., Purucker, J., Mayer, H., Göldner, F. ProcessSharePoint® - ein Praxisbericht zur Lösung des Last-Mile-Problems in der Prozessimplementierung",2009,1,0,0,0
Bernd Hilgarth,Institute of Information Systems University of Erlangen-Nuremberg and Department of Computer Science and Information Systems University of Jyväskylä,BPM@KMU – Designing e-Learning for the Introduction of BPM in Small- and Medium-Sized Enterprises,2011,"Hilgarth, B., Purucker, J., Mayer, H., Göldner, F. ProcessSharePoint® - ein Praxisbericht zur Lösung des Last-Mile-Problems in der Prozessimplementierung",2009,1,0,0,0
Gregor Back,Deutsche Telekom AG Darmstadt and Scio GmbH Erlangen,Process Training to Support Change Necessary within the Scope of Process Implementation,2011,"Daniel, K. Managementprozesse und Performance, pp",2008,1,0,0,0
Klaus Daniel,Deutsche Telekom AG Darmstadt and Scio GmbH Erlangen,Process Training to Support Change Necessary within the Scope of Process Implementation,2011,"Daniel, K. Managementprozesse und Performance, pp",2008,1,0,0,0
Matthias Neubauer,Department of Business Information Systems Communications Engineering Kepler University Linz,Situatedness - The Amalgam of Agile (S-)BPM,2011,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S. Subjektorientiertes Geschäftsprozessmanagement",2011,1,1,1,0
Christian Stary,Department of Business Information Systems Communications Engineering Kepler University Linz,Situatedness - The Amalgam of Agile (S-)BPM,2011,"Fleischmann, A., Schmidt, W., Stary, C., Obermeier, S. Subjektorientiertes Geschäftsprozessmanagement",2011,1,1,1,0
Matthias Neubauer,Department of Business Information Systems Communications Engineering Kepler University Linz,Situatedness - The Amalgam of Agile (S-)BPM,2011,"Gross, T., Stary, C., Totter, A. User-Centered Awareness in Computer-Supported Cooperative Work-Systems: Structured Embedding of Findings from Social Sciences",2005,1,1,1,0
Christian Stary,Department of Business Information Systems Communications Engineering Kepler University Linz,Situatedness - The Amalgam of Agile (S-)BPM,2011,"Gross, T., Stary, C., Totter, A. User-Centered Awareness in Computer-Supported Cooperative Work-Systems: Structured Embedding of Findings from Social Sciences",2005,1,1,1,0
Matthias Neubauer,Department of Business Information Systems Communications Engineering Kepler University Linz,Situatedness - The Amalgam of Agile (S-)BPM,2011,"Schmidt, W., Fleischmann, A., Gilbert, O. Subjektorientiertes Geschäftsprozessmanagement",2009,1,1,1,0
Christian Stary,Department of Business Information Systems Communications Engineering Kepler University Linz,Situatedness - The Amalgam of Agile (S-)BPM,2011,"Schmidt, W., Fleischmann, A., Gilbert, O. Subjektorientiertes Geschäftsprozessmanagement",2009,1,1,1,0
Christian Herrmann,Accenture GmbH Munich and Information Systems II University of Erlangen-Nuremberg,Adaptive Case Management: Supporting Knowledge Intensive Processes with IT Systems,2011,"Kurz, M. Kollaborative Gestaltung von Geschäftsprozessen",2010,1,1,1,0
Matthias Kurz,Accenture GmbH Munich and Information Systems II University of Erlangen-Nuremberg,Adaptive Case Management: Supporting Knowledge Intensive Processes with IT Systems,2011,"Kurz, M. Kollaborative Gestaltung von Geschäftsprozessen",2010,1,1,1,0
Christian Herrmann,Accenture GmbH Munich and Information Systems II University of Erlangen-Nuremberg,Adaptive Case Management: Supporting Knowledge Intensive Processes with IT Systems,2011,"Kurz, M. BPM 2",2009,1,1,1,0
Matthias Kurz,Accenture GmbH Munich and Information Systems II University of Erlangen-Nuremberg,Adaptive Case Management: Supporting Knowledge Intensive Processes with IT Systems,2011,"Kurz, M. BPM 2",2009,1,1,1,0
David Bonaldi,ByElement GmbH Urdorf and RBA Technologies GmbH Biberist,Towards Contextual S-BPM: Method and Case Study,2011,"Fleischmann, A. What is S-BPM? In: Buchwald, H",2009,1,1,0,0
Alexandra Totter,ByElement GmbH Urdorf and RBA Technologies GmbH Biberist,Towards Contextual S-BPM: Method and Case Study,2011,"Fleischmann, A. What is S-BPM? In: Buchwald, H",2009,1,1,0,0
Eva Pinter,ByElement GmbH Urdorf and RBA Technologies GmbH Biberist,Towards Contextual S-BPM: Method and Case Study,2011,"Fleischmann, A. What is S-BPM? In: Buchwald, H",2009,1,1,0,0
David Bonaldi,ByElement GmbH Urdorf and RBA Technologies GmbH Biberist,Towards Contextual S-BPM: Method and Case Study,2011,"Stary, C. Quo vadis, S-BPM? The first world-café on S-BPM developments",2009,1,1,0,0
Alexandra Totter,ByElement GmbH Urdorf and RBA Technologies GmbH Biberist,Towards Contextual S-BPM: Method and Case Study,2011,"Stary, C. Quo vadis, S-BPM? The first world-café on S-BPM developments",2009,1,1,0,0
Eva Pinter,ByElement GmbH Urdorf and RBA Technologies GmbH Biberist,Towards Contextual S-BPM: Method and Case Study,2011,"Stary, C. Quo vadis, S-BPM? The first world-café on S-BPM developments",2009,1,1,0,0
David Bonaldi,ByElement GmbH Urdorf and RBA Technologies GmbH Biberist,Towards Contextual S-BPM: Method and Case Study,2011,"Schmidt, W., Fleischmann, A., Gilbert, O. Subject-Oriented Business Process Management",2009,1,1,0,0
Alexandra Totter,ByElement GmbH Urdorf and RBA Technologies GmbH Biberist,Towards Contextual S-BPM: Method and Case Study,2011,"Schmidt, W., Fleischmann, A., Gilbert, O. Subject-Oriented Business Process Management",2009,1,1,0,0
Eva Pinter,ByElement GmbH Urdorf and RBA Technologies GmbH Biberist,Towards Contextual S-BPM: Method and Case Study,2011,"Schmidt, W., Fleischmann, A., Gilbert, O. Subject-Oriented Business Process Management",2009,1,1,0,0
Fritz Bastarz,Infomedia Services GmbH Vienna,smart4sense2act: A Smart Concept for Systemic Performance Management,2011,"Heftberger, S., Stary, C. Partizipatives organisationales Lernen; Ein prozessbasierter Ansatz",2004,1,1,1,0
Patrick Halek,Infomedia Services GmbH Vienna,smart4sense2act: A Smart Concept for Systemic Performance Management,2011,"Heftberger, S., Stary, C. Partizipatives organisationales Lernen; Ein prozessbasierter Ansatz",2004,1,1,1,0
Fritz Bastarz,Infomedia Services GmbH Vienna,smart4sense2act: A Smart Concept for Systemic Performance Management,2011,"Halek, P., Nyiri, A. Das Heartbeat-Modell",2002,1,0,1,0
Patrick Halek,Infomedia Services GmbH Vienna,smart4sense2act: A Smart Concept for Systemic Performance Management,2011,"Halek, P., Nyiri, A. Das Heartbeat-Modell",2002,1,0,1,0
